case_id,task,resource,start_time,completion_time
Intervention Loaded3887,Intervention Loaded,,2020-01-01 00:38:52.200000,2020-01-01 00:38:52.200000
Intervention Loaded3888,Intervention Loaded,,2020-01-01 00:38:52.800000,2020-01-01 00:38:52.800000
Intervention Loaded3889,Intervention Loaded,,2020-01-01 00:38:53.400000,2020-01-01 00:38:53.400000
Intervention Loaded3890,Intervention Loaded,,2020-01-01 00:38:54.000000,2020-01-01 00:38:54.000000
Intervention Loaded3891,Intervention Loaded,,2020-01-01 00:38:54.600000,2020-01-01 00:38:54.600000
Intervention Loaded3892,Intervention Loaded,,2020-01-01 00:38:55.200000,2020-01-01 00:38:55.200000
Intervention Loaded3893,Intervention Loaded,,2020-01-01 00:38:55.800000,2020-01-01 00:38:55.800000
Intervention Loaded3894,Intervention Loaded,,2020-01-01 00:38:56.400000,2020-01-01 00:38:56.400000
Intervention Loaded3895,Intervention Loaded,,2020-01-01 00:38:57.000000,2020-01-01 00:38:57.000000
Intervention Loaded3896,Intervention Loaded,,2020-01-01 00:38:57.600000,2020-01-01 00:38:57.600000
Intervention Loaded3897,Intervention Loaded,,2020-01-01 00:38:58.200000,2020-01-01 00:38:58.200000
Intervention Loaded3898,Intervention Loaded,,2020-01-01 00:38:58.800000,2020-01-01 00:38:58.800000
Intervention Loaded3899,Intervention Loaded,,2020-01-01 00:38:59.400000,2020-01-01 00:38:59.400000
Intervention Loaded3900,Intervention Loaded,,2020-01-01 00:39:00.000000,2020-01-01 00:39:00.000000
Intervention Loaded3901,Intervention Loaded,,2020-01-01 00:39:00.600000,2020-01-01 00:39:00.600000
Intervention Loaded3902,Intervention Loaded,,2020-01-01 00:39:01.200000,2020-01-01 00:39:01.200000
Intervention Loaded3903,Intervention Loaded,,2020-01-01 00:39:01.800000,2020-01-01 00:39:01.800000
Intervention Loaded3904,Intervention Loaded,,2020-01-01 00:39:02.400000,2020-01-01 00:39:02.400000
Intervention Loaded3905,Intervention Loaded,,2020-01-01 00:39:03.000000,2020-01-01 00:39:03.000000
Intervention Loaded3906,Intervention Loaded,,2020-01-01 00:39:03.600000,2020-01-01 00:39:03.600000
Intervention Loaded3907,Intervention Loaded,,2020-01-01 00:39:04.200000,2020-01-01 00:39:04.200000
Intervention Loaded188,Generate Discrepancy,dhs-1,2020-01-01 00:37:40.892129,2020-01-01 00:39:04.628874
Intervention Loaded3908,Intervention Loaded,,2020-01-01 00:39:04.800000,2020-01-01 00:39:04.800000
Intervention Loaded191,Generate Discrepancy,dhs-2,2020-01-01 00:37:41.492129,2020-01-01 00:39:05.228874
Intervention Loaded3909,Intervention Loaded,,2020-01-01 00:39:05.400000,2020-01-01 00:39:05.400000
Intervention Loaded192,Generate Discrepancy,dhs-3,2020-01-01 00:37:42.092129,2020-01-01 00:39:05.828874
Intervention Loaded3910,Intervention Loaded,,2020-01-01 00:39:06.000000,2020-01-01 00:39:06.000000
Intervention Loaded193,Generate Discrepancy,dhs-4,2020-01-01 00:37:42.692129,2020-01-01 00:39:06.428874
Intervention Loaded3911,Intervention Loaded,,2020-01-01 00:39:06.600000,2020-01-01 00:39:06.600000
Intervention Loaded194,Generate Discrepancy,dhs-5,2020-01-01 00:37:43.292129,2020-01-01 00:39:07.028874
Intervention Loaded3912,Intervention Loaded,,2020-01-01 00:39:07.200000,2020-01-01 00:39:07.200000
Intervention Loaded3913,Intervention Loaded,,2020-01-01 00:39:07.800000,2020-01-01 00:39:07.800000
Intervention Loaded3914,Intervention Loaded,,2020-01-01 00:39:08.400000,2020-01-01 00:39:08.400000
Intervention Loaded3915,Intervention Loaded,,2020-01-01 00:39:09.000000,2020-01-01 00:39:09.000000
Intervention Loaded3916,Intervention Loaded,,2020-01-01 00:39:09.600000,2020-01-01 00:39:09.600000
Intervention Loaded3917,Intervention Loaded,,2020-01-01 00:39:10.200000,2020-01-01 00:39:10.200000
Intervention Loaded3918,Intervention Loaded,,2020-01-01 00:39:10.800000,2020-01-01 00:39:10.800000
Intervention Loaded3919,Intervention Loaded,,2020-01-01 00:39:11.400000,2020-01-01 00:39:11.400000
Intervention Loaded3920,Intervention Loaded,,2020-01-01 00:39:12.000000,2020-01-01 00:39:12.000000
Intervention Loaded3921,Intervention Loaded,,2020-01-01 00:39:12.600000,2020-01-01 00:39:12.600000
Intervention Loaded3922,Intervention Loaded,,2020-01-01 00:39:13.200000,2020-01-01 00:39:13.200000
Intervention Loaded3923,Intervention Loaded,,2020-01-01 00:39:13.800000,2020-01-01 00:39:13.800000
Intervention Loaded3924,Intervention Loaded,,2020-01-01 00:39:14.400000,2020-01-01 00:39:14.400000
Intervention Loaded3925,Intervention Loaded,,2020-01-01 00:39:15.000000,2020-01-01 00:39:15.000000
Intervention Loaded3926,Intervention Loaded,,2020-01-01 00:39:15.600000,2020-01-01 00:39:15.600000
Intervention Loaded3927,Intervention Loaded,,2020-01-01 00:39:16.200000,2020-01-01 00:39:16.200000
Intervention Loaded3928,Intervention Loaded,,2020-01-01 00:39:16.800000,2020-01-01 00:39:16.800000
Intervention Loaded3929,Intervention Loaded,,2020-01-01 00:39:17.400000,2020-01-01 00:39:17.400000
Intervention Loaded3930,Intervention Loaded,,2020-01-01 00:39:18.000000,2020-01-01 00:39:18.000000
Intervention Loaded3931,Intervention Loaded,,2020-01-01 00:39:18.600000,2020-01-01 00:39:18.600000
Intervention Loaded3932,Intervention Loaded,,2020-01-01 00:39:19.200000,2020-01-01 00:39:19.200000
Intervention Loaded3933,Intervention Loaded,,2020-01-01 00:39:19.800000,2020-01-01 00:39:19.800000
Intervention Loaded3934,Intervention Loaded,,2020-01-01 00:39:20.400000,2020-01-01 00:39:20.400000
Intervention Loaded3935,Intervention Loaded,,2020-01-01 00:39:21.000000,2020-01-01 00:39:21.000000
Intervention Loaded3936,Intervention Loaded,,2020-01-01 00:39:21.600000,2020-01-01 00:39:21.600000
Intervention Loaded3937,Intervention Loaded,,2020-01-01 00:39:22.200000,2020-01-01 00:39:22.200000
Intervention Loaded3938,Intervention Loaded,,2020-01-01 00:39:22.800000,2020-01-01 00:39:22.800000
Intervention Loaded3939,Intervention Loaded,,2020-01-01 00:39:23.400000,2020-01-01 00:39:23.400000
Intervention Loaded3940,Intervention Loaded,,2020-01-01 00:39:24.000000,2020-01-01 00:39:24.000000
Intervention Loaded3941,Intervention Loaded,,2020-01-01 00:39:24.600000,2020-01-01 00:39:24.600000
Intervention Loaded3942,Intervention Loaded,,2020-01-01 00:39:25.200000,2020-01-01 00:39:25.200000
Intervention Loaded3943,Intervention Loaded,,2020-01-01 00:39:25.800000,2020-01-01 00:39:25.800000
Intervention Loaded3944,Intervention Loaded,,2020-01-01 00:39:26.400000,2020-01-01 00:39:26.400000
Intervention Loaded3945,Intervention Loaded,,2020-01-01 00:39:27.000000,2020-01-01 00:39:27.000000
Intervention Loaded3946,Intervention Loaded,,2020-01-01 00:39:27.600000,2020-01-01 00:39:27.600000
Intervention Loaded3947,Intervention Loaded,,2020-01-01 00:39:28.200000,2020-01-01 00:39:28.200000
Intervention Loaded3948,Intervention Loaded,,2020-01-01 00:39:28.800000,2020-01-01 00:39:28.800000
Intervention Loaded3949,Intervention Loaded,,2020-01-01 00:39:29.400000,2020-01-01 00:39:29.400000
Intervention Loaded3950,Intervention Loaded,,2020-01-01 00:39:30.000000,2020-01-01 00:39:30.000000
Intervention Loaded3951,Intervention Loaded,,2020-01-01 00:39:30.600000,2020-01-01 00:39:30.600000
Intervention Loaded3952,Intervention Loaded,,2020-01-01 00:39:31.200000,2020-01-01 00:39:31.200000
Intervention Loaded3953,Intervention Loaded,,2020-01-01 00:39:31.800000,2020-01-01 00:39:31.800000
Intervention Loaded3954,Intervention Loaded,,2020-01-01 00:39:32.400000,2020-01-01 00:39:32.400000
Intervention Loaded3955,Intervention Loaded,,2020-01-01 00:39:33.000000,2020-01-01 00:39:33.000000
Intervention Loaded3956,Intervention Loaded,,2020-01-01 00:39:33.600000,2020-01-01 00:39:33.600000
Intervention Loaded3957,Intervention Loaded,,2020-01-01 00:39:34.200000,2020-01-01 00:39:34.200000
Intervention Loaded3958,Intervention Loaded,,2020-01-01 00:39:34.800000,2020-01-01 00:39:34.800000
Intervention Loaded3959,Intervention Loaded,,2020-01-01 00:39:35.400000,2020-01-01 00:39:35.400000
Intervention Loaded3960,Intervention Loaded,,2020-01-01 00:39:36.000000,2020-01-01 00:39:36.000000
Intervention Loaded3961,Intervention Loaded,,2020-01-01 00:39:36.600000,2020-01-01 00:39:36.600000
Intervention Loaded3962,Intervention Loaded,,2020-01-01 00:39:37.200000,2020-01-01 00:39:37.200000
Intervention Loaded3963,Intervention Loaded,,2020-01-01 00:39:37.800000,2020-01-01 00:39:37.800000
Intervention Loaded3964,Intervention Loaded,,2020-01-01 00:39:38.400000,2020-01-01 00:39:38.400000
Intervention Loaded3965,Intervention Loaded,,2020-01-01 00:39:39.000000,2020-01-01 00:39:39.000000
Intervention Loaded3966,Intervention Loaded,,2020-01-01 00:39:39.600000,2020-01-01 00:39:39.600000
Intervention Loaded3967,Intervention Loaded,,2020-01-01 00:39:40.200000,2020-01-01 00:39:40.200000
Intervention Loaded3968,Intervention Loaded,,2020-01-01 00:39:40.800000,2020-01-01 00:39:40.800000
Intervention Loaded3969,Intervention Loaded,,2020-01-01 00:39:41.400000,2020-01-01 00:39:41.400000
Intervention Loaded3970,Intervention Loaded,,2020-01-01 00:39:42.000000,2020-01-01 00:39:42.000000
Intervention Loaded3971,Intervention Loaded,,2020-01-01 00:39:42.600000,2020-01-01 00:39:42.600000
Intervention Loaded3972,Intervention Loaded,,2020-01-01 00:39:43.200000,2020-01-01 00:39:43.200000
Intervention Loaded3973,Intervention Loaded,,2020-01-01 00:39:43.800000,2020-01-01 00:39:43.800000
Intervention Loaded3974,Intervention Loaded,,2020-01-01 00:39:44.400000,2020-01-01 00:39:44.400000
Intervention Loaded3975,Intervention Loaded,,2020-01-01 00:39:45.000000,2020-01-01 00:39:45.000000
Intervention Loaded3976,Intervention Loaded,,2020-01-01 00:39:45.600000,2020-01-01 00:39:45.600000
Intervention Loaded3977,Intervention Loaded,,2020-01-01 00:39:46.200000,2020-01-01 00:39:46.200000
Intervention Loaded3978,Intervention Loaded,,2020-01-01 00:39:46.800000,2020-01-01 00:39:46.800000
Intervention Loaded3979,Intervention Loaded,,2020-01-01 00:39:47.400000,2020-01-01 00:39:47.400000
Intervention Loaded3980,Intervention Loaded,,2020-01-01 00:39:48.000000,2020-01-01 00:39:48.000000
Intervention Loaded3981,Intervention Loaded,,2020-01-01 00:39:48.600000,2020-01-01 00:39:48.600000
Intervention Loaded3982,Intervention Loaded,,2020-01-01 00:39:49.200000,2020-01-01 00:39:49.200000
Intervention Loaded3983,Intervention Loaded,,2020-01-01 00:39:49.800000,2020-01-01 00:39:49.800000
Intervention Loaded3984,Intervention Loaded,,2020-01-01 00:39:50.400000,2020-01-01 00:39:50.400000
Intervention Loaded3985,Intervention Loaded,,2020-01-01 00:39:51.000000,2020-01-01 00:39:51.000000
Intervention Loaded3986,Intervention Loaded,,2020-01-01 00:39:51.600000,2020-01-01 00:39:51.600000
Intervention Loaded3987,Intervention Loaded,,2020-01-01 00:39:52.200000,2020-01-01 00:39:52.200000
Intervention Loaded3988,Intervention Loaded,,2020-01-01 00:39:52.800000,2020-01-01 00:39:52.800000
Intervention Loaded3989,Intervention Loaded,,2020-01-01 00:39:53.400000,2020-01-01 00:39:53.400000
Intervention Loaded3990,Intervention Loaded,,2020-01-01 00:39:54.000000,2020-01-01 00:39:54.000000
Intervention Loaded3991,Intervention Loaded,,2020-01-01 00:39:54.600000,2020-01-01 00:39:54.600000
Intervention Loaded3992,Intervention Loaded,,2020-01-01 00:39:55.200000,2020-01-01 00:39:55.200000
Intervention Loaded3993,Intervention Loaded,,2020-01-01 00:39:55.800000,2020-01-01 00:39:55.800000
Intervention Loaded3994,Intervention Loaded,,2020-01-01 00:39:56.400000,2020-01-01 00:39:56.400000
Intervention Loaded3995,Intervention Loaded,,2020-01-01 00:39:57.000000,2020-01-01 00:39:57.000000
Intervention Loaded3996,Intervention Loaded,,2020-01-01 00:39:57.600000,2020-01-01 00:39:57.600000
Intervention Loaded3997,Intervention Loaded,,2020-01-01 00:39:58.200000,2020-01-01 00:39:58.200000
Intervention Loaded3998,Intervention Loaded,,2020-01-01 00:39:58.800000,2020-01-01 00:39:58.800000
Intervention Loaded3999,Intervention Loaded,,2020-01-01 00:39:59.400000,2020-01-01 00:39:59.400000
Intervention Loaded4000,Intervention Loaded,,2020-01-01 00:40:00.000000,2020-01-01 00:40:00.000000
Intervention Loaded4001,Intervention Loaded,,2020-01-01 00:40:00.600000,2020-01-01 00:40:00.600000
Intervention Loaded4002,Intervention Loaded,,2020-01-01 00:40:01.200000,2020-01-01 00:40:01.200000
Intervention Loaded4003,Intervention Loaded,,2020-01-01 00:40:01.800000,2020-01-01 00:40:01.800000
Intervention Loaded4004,Intervention Loaded,,2020-01-01 00:40:02.400000,2020-01-01 00:40:02.400000
Intervention Loaded4005,Intervention Loaded,,2020-01-01 00:40:03.000000,2020-01-01 00:40:03.000000
Intervention Loaded4006,Intervention Loaded,,2020-01-01 00:40:03.600000,2020-01-01 00:40:03.600000
Intervention Loaded4007,Intervention Loaded,,2020-01-01 00:40:04.200000,2020-01-01 00:40:04.200000
Intervention Loaded4008,Intervention Loaded,,2020-01-01 00:40:04.800000,2020-01-01 00:40:04.800000
Intervention Loaded4009,Intervention Loaded,,2020-01-01 00:40:05.400000,2020-01-01 00:40:05.400000
Intervention Loaded4010,Intervention Loaded,,2020-01-01 00:40:06.000000,2020-01-01 00:40:06.000000
Intervention Loaded4011,Intervention Loaded,,2020-01-01 00:40:06.600000,2020-01-01 00:40:06.600000
Intervention Loaded4012,Intervention Loaded,,2020-01-01 00:40:07.200000,2020-01-01 00:40:07.200000
Intervention Loaded4013,Intervention Loaded,,2020-01-01 00:40:07.800000,2020-01-01 00:40:07.800000
Intervention Loaded4014,Intervention Loaded,,2020-01-01 00:40:08.400000,2020-01-01 00:40:08.400000
Intervention Loaded4015,Intervention Loaded,,2020-01-01 00:40:09.000000,2020-01-01 00:40:09.000000
Intervention Loaded4016,Intervention Loaded,,2020-01-01 00:40:09.600000,2020-01-01 00:40:09.600000
Intervention Loaded4017,Intervention Loaded,,2020-01-01 00:40:10.200000,2020-01-01 00:40:10.200000
Intervention Loaded4018,Intervention Loaded,,2020-01-01 00:40:10.800000,2020-01-01 00:40:10.800000
Intervention Loaded4019,Intervention Loaded,,2020-01-01 00:40:11.400000,2020-01-01 00:40:11.400000
Intervention Loaded4020,Intervention Loaded,,2020-01-01 00:40:12.000000,2020-01-01 00:40:12.000000
Intervention Loaded4021,Intervention Loaded,,2020-01-01 00:40:12.600000,2020-01-01 00:40:12.600000
Intervention Loaded4022,Intervention Loaded,,2020-01-01 00:40:13.200000,2020-01-01 00:40:13.200000
Intervention Loaded4023,Intervention Loaded,,2020-01-01 00:40:13.800000,2020-01-01 00:40:13.800000
Intervention Loaded4024,Intervention Loaded,,2020-01-01 00:40:14.400000,2020-01-01 00:40:14.400000
Intervention Loaded4025,Intervention Loaded,,2020-01-01 00:40:15.000000,2020-01-01 00:40:15.000000
Intervention Loaded4026,Intervention Loaded,,2020-01-01 00:40:15.600000,2020-01-01 00:40:15.600000
Intervention Loaded4027,Intervention Loaded,,2020-01-01 00:40:16.200000,2020-01-01 00:40:16.200000
Intervention Loaded4028,Intervention Loaded,,2020-01-01 00:40:16.800000,2020-01-01 00:40:16.800000
Intervention Loaded4029,Intervention Loaded,,2020-01-01 00:40:17.400000,2020-01-01 00:40:17.400000
Intervention Loaded4030,Intervention Loaded,,2020-01-01 00:40:18.000000,2020-01-01 00:40:18.000000
Intervention Loaded4031,Intervention Loaded,,2020-01-01 00:40:18.600000,2020-01-01 00:40:18.600000
Intervention Loaded4032,Intervention Loaded,,2020-01-01 00:40:19.200000,2020-01-01 00:40:19.200000
Intervention Loaded4033,Intervention Loaded,,2020-01-01 00:40:19.800000,2020-01-01 00:40:19.800000
Intervention Loaded4034,Intervention Loaded,,2020-01-01 00:40:20.400000,2020-01-01 00:40:20.400000
Intervention Loaded4035,Intervention Loaded,,2020-01-01 00:40:21.000000,2020-01-01 00:40:21.000000
Intervention Loaded4036,Intervention Loaded,,2020-01-01 00:40:21.600000,2020-01-01 00:40:21.600000
Intervention Loaded4037,Intervention Loaded,,2020-01-01 00:40:22.200000,2020-01-01 00:40:22.200000
Intervention Loaded4038,Intervention Loaded,,2020-01-01 00:40:22.800000,2020-01-01 00:40:22.800000
Intervention Loaded4039,Intervention Loaded,,2020-01-01 00:40:23.400000,2020-01-01 00:40:23.400000
Intervention Loaded4040,Intervention Loaded,,2020-01-01 00:40:24.000000,2020-01-01 00:40:24.000000
Intervention Loaded4041,Intervention Loaded,,2020-01-01 00:40:24.600000,2020-01-01 00:40:24.600000
Intervention Loaded4042,Intervention Loaded,,2020-01-01 00:40:25.200000,2020-01-01 00:40:25.200000
Intervention Loaded4043,Intervention Loaded,,2020-01-01 00:40:25.800000,2020-01-01 00:40:25.800000
Intervention Loaded4044,Intervention Loaded,,2020-01-01 00:40:26.400000,2020-01-01 00:40:26.400000
Intervention Loaded4045,Intervention Loaded,,2020-01-01 00:40:27.000000,2020-01-01 00:40:27.000000
Intervention Loaded4046,Intervention Loaded,,2020-01-01 00:40:27.600000,2020-01-01 00:40:27.600000
Intervention Loaded4047,Intervention Loaded,,2020-01-01 00:40:28.200000,2020-01-01 00:40:28.200000
Intervention Loaded195,Generate Discrepancy,dhs-1,2020-01-01 00:39:04.628874,2020-01-01 00:40:28.365620
Intervention Loaded4048,Intervention Loaded,,2020-01-01 00:40:28.800000,2020-01-01 00:40:28.800000
Intervention Loaded197,Generate Discrepancy,dhs-2,2020-01-01 00:39:05.228874,2020-01-01 00:40:28.965620
Intervention Loaded4049,Intervention Loaded,,2020-01-01 00:40:29.400000,2020-01-01 00:40:29.400000
Intervention Loaded199,Generate Discrepancy,dhs-3,2020-01-01 00:39:05.828874,2020-01-01 00:40:29.565620
Intervention Loaded4050,Intervention Loaded,,2020-01-01 00:40:30.000000,2020-01-01 00:40:30.000000
Intervention Loaded200,Generate Discrepancy,dhs-4,2020-01-01 00:39:06.428874,2020-01-01 00:40:30.165620
Intervention Loaded4051,Intervention Loaded,,2020-01-01 00:40:30.600000,2020-01-01 00:40:30.600000
Intervention Loaded201,Generate Discrepancy,dhs-5,2020-01-01 00:39:07.028874,2020-01-01 00:40:30.765620
Intervention Loaded4052,Intervention Loaded,,2020-01-01 00:40:31.200000,2020-01-01 00:40:31.200000
Intervention Loaded4053,Intervention Loaded,,2020-01-01 00:40:31.800000,2020-01-01 00:40:31.800000
Intervention Loaded4054,Intervention Loaded,,2020-01-01 00:40:32.400000,2020-01-01 00:40:32.400000
Intervention Loaded4055,Intervention Loaded,,2020-01-01 00:40:33.000000,2020-01-01 00:40:33.000000
Intervention Loaded4056,Intervention Loaded,,2020-01-01 00:40:33.600000,2020-01-01 00:40:33.600000
Intervention Loaded4057,Intervention Loaded,,2020-01-01 00:40:34.200000,2020-01-01 00:40:34.200000
Intervention Loaded4058,Intervention Loaded,,2020-01-01 00:40:34.800000,2020-01-01 00:40:34.800000
Intervention Loaded4059,Intervention Loaded,,2020-01-01 00:40:35.400000,2020-01-01 00:40:35.400000
Intervention Loaded4060,Intervention Loaded,,2020-01-01 00:40:36.000000,2020-01-01 00:40:36.000000
Intervention Loaded4061,Intervention Loaded,,2020-01-01 00:40:36.600000,2020-01-01 00:40:36.600000
Intervention Loaded4062,Intervention Loaded,,2020-01-01 00:40:37.200000,2020-01-01 00:40:37.200000
Intervention Loaded4063,Intervention Loaded,,2020-01-01 00:40:37.800000,2020-01-01 00:40:37.800000
Intervention Loaded4064,Intervention Loaded,,2020-01-01 00:40:38.400000,2020-01-01 00:40:38.400000
Intervention Loaded4065,Intervention Loaded,,2020-01-01 00:40:39.000000,2020-01-01 00:40:39.000000
Intervention Loaded4066,Intervention Loaded,,2020-01-01 00:40:39.600000,2020-01-01 00:40:39.600000
Intervention Loaded4067,Intervention Loaded,,2020-01-01 00:40:40.200000,2020-01-01 00:40:40.200000
